device_id,UTC_datetime,UTC_date,UTC_time,datatype,satcount,U_bat_mV,bat_soc_pct,solar_I_mA,hdop,Latitude,Longitude,Altitude_m,speed_km_h,direction_deg,temperature_C,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z,
180089,2018-06-27 09:14:36,2018-06-27,09:14:36,SENSORS,,,,,,,,,,,42,-2034,-1597,763,31,-37,1055,
180089,2018-06-27 09:14:37,2018-06-27,09:14:37,GPS,7,4181,100,1,1.5,44.801620000000000,1.611740000000000,261,0,342,42,-2030,2494,772,11,-26,1039,
180089,2018-06-27 09:14:37,2018-06-27,09:14:37,SENSORS,,,,,,,,,,,42,-2035,-1599,773,15,-27,1055,
180089,2018-06-27 09:14:38,2018-06-27,09:14:38,GPS,7,4178,100,1,1.1,44.801623999999997,1.611742000000000,261,0,19,42,-2052,2499,740,15,-30,1028,
180089,2018-06-27 09:14:38,2018-06-27,09:14:38,SENSORS,,,,,,,,,,,42,2045,-1600,740,15,-21,1039,
180089,2018-06-27 09:14:39,2018-06-27,09:14:39,GPS,7,4178,100,1,1.1,44.801623999999997,1.611742000000000,261,0,14,42,-2037,2497,772,15,-23,1030,
180089,2018-06-27 09:14:39,2018-06-27,09:14:39,SENSORS,,,,,,,,,,,42,-2030,-1602,764,31,-17,1039,
180089,2018-06-27 09:14:40,2018-06-27,09:14:40,GPS,8,4181,100,1,1.4,44.801620000000000,1.611740000000000,261,0,336,42,-2033,2499,767,15,-19,1045,
180089,2018-06-27 09:14:40,2018-06-27,09:14:40,SENSORS,,,,,,,,,,,42,-2028,-1596,765,31,-19,1039,
180089,2018-06-27 09:14:41,2018-06-27,09:14:41,GPS,8,4178,100,1,1.0,44.801623999999997,1.611738000000000,261,0,316,42,-2024,2501,769,8,-21,1036,
180089,2018-06-27 09:14:41,2018-06-27,09:14:41,SENSORS,,,,,,,,,,,42,-2027,-1596,776,15,-21,1055,
180089,2018-06-27 09:14:42,2018-06-27,09:14:42,GPS,8,4178,100,1,1.0,44.801623999999997,1.611740000000000,261,0,172,42,-2031,2501,770,19,-28,1045,
180089,2018-06-27 09:14:42,2018-06-27,09:14:42,SENSORS,,,,,,,,,,,42,-2034,-1597,772,31,-16,1055,
