device_id,UTC_datetime,UTC_date,UTC_time,datatype,satcount,U_bat_mV,bat_soc_pct,solar_I_mA,hdop,Latitude,Longitude,Altitude_m,speed_km_h,direction_deg,temperature_C,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z,flightSession
180087,2018-06-30 12:43:16,2018-06-30,12:43:16,GPS,10,3802,36,0,0.9,44.801781,1.611135,268,0,123,61,-415,65,-687,-129,-656,793,
180087,2018-06-30 12:43:16,2018-06-30,12:43:16,SENSORS,,,,,,,,,,,61,-414,67,-696,-113,-657,815,
180087,2018-06-30 12:43:17,2018-06-30,12:43:17,GPS,10,3802,36,0,0.9,44.801785,1.611138,268,0,57,61,-414,56,-691,-120,-659,808,
180087,2018-06-30 12:43:17,2018-06-30,12:43:17,SENSORS,,,,,,,,,,,61,-416,60,-693,-113,-664,815,
180087,2018-06-30 12:43:18,2018-06-30,12:43:18,GPS,10,3799,35,0,0.9,44.801781,1.611138,268,0,55,61,-417,56,-699,-100,-662,793,
180087,2018-06-30 12:43:18,2018-06-30,12:43:18,SENSORS,,,,,,,,,,,61,-415,59,-696,-113,-690,815,
180087,2018-06-30 12:43:19,2018-06-30,12:43:19,GPS,10,3805,37,0,0.9,44.801781,1.61114,268,0,28,61,-402,81,-679,-161,-634,834,
180087,2018-06-30 12:43:19,2018-06-30,12:43:19,SENSORS,,,,,,,,,,,61,-402,88,-667,-161,-615,815,
180087,2018-06-30 12:43:20,2018-06-30,12:43:20,GPS,10,3802,36,0,0.9,44.801781,1.61114,268,0,318,61,-355,83,-597,-328,-370,898,
180087,2018-06-30 12:43:20,2018-06-30,12:43:20,SENSORS,,,,,,,,,,,61,-347,96,-581,-369,-528,943,
180087,2018-06-30 12:43:21,2018-06-30,12:43:21,GPS,10,3805,37,0,0.9,44.801777,1.61114,268,0,205,61,-297,53,-522,-91,-406,1044,
180087,2018-06-30 12:43:21,2018-06-30,12:43:21,SENSORS,,,,,,,,,,,61,-312,61,-542,-97,-334,959,
180087,2018-06-30 12:43:22,2018-06-30,12:43:22,GPS,10,3805,37,1,1,44.801777,1.611142,268,0,173,61,-368,95,-618,-157,-521,927,
180087,2018-06-30 12:43:22,2018-06-30,12:43:22,SENSORS,,,,,,,,,,,61,-368,106,-617,-97,-496,911,
180087,2018-06-30 12:43:23,2018-06-30,12:43:23,GPS,10,3805,37,1,0.9,44.801781,1.611142,268,0,48,61,-362,199,-646,-192,-571,899,
180087,2018-06-30 12:43:23,2018-06-30,12:43:23,SENSORS,,,,,,,,,,,61,-359,203,-655,-65,-608,879,
180087,2018-06-30 12:43:24,2018-06-30,12:43:24,GPS,9,3802,36,0,1.1,44.801781,1.611142,268,0,84,61,-356,189,-632,-51,-579,872,
180087,2018-06-30 12:43:24,2018-06-30,12:43:24,SENSORS,,,,,,,,,,,61,-352,192,-632,-33,-572,895,
180087,2018-06-30 12:43:25,2018-06-30,12:43:25,GPS,9,3805,37,2,1.1,44.801781,1.611142,268,0,149,61,-355,197,-645,-69,-590,861,
180087,2018-06-30 12:43:25,2018-06-30,12:43:25,SENSORS,,,,,,,,,,,61,-355,197,-641,-65,-590,879,
180087,2018-06-30 12:43:26,2018-06-30,12:43:26,GPS,9,3802,36,2,1.1,44.801781,1.61114,268,0,191,60,-357,204,-652,-81,-599,859,
